  Saved    Null   Total  Iteration   Relative  Curr Step   Curr Sum    Max Sum
  Steps   Steps   Steps  this Step  Unbalance       Size   of Steps   of Steps
 (    1      50     200     -10/40   1.000000   1.000000   1.000000   1.000000)
      0       6      15  Conv   22   0.000521   0.001629   0.924318   0.924318
      0       6      16         -1   0.212132   0.003259   0.924318   0.924318
      0       6      16         -1   0.427070   0.006518   0.924318   0.924318
      0       6      16         -1   1.720180   0.026071   0.924318   0.924318
      0       6      16          2   0.001061   0.026071   0.924318   0.924318
      0       6      16          1 146.979912   0.075682   0.924318   0.924318
      0       6      16          2  22.404682   0.075682   0.924318   0.924318
      0       6      16          3   9.926413   0.075682   0.924318   0.924318
      0       6      16          4   5.055010   0.075682   0.924318   0.924318
      0       6      16          5   2.847136   0.075682   0.924318   0.924318
      0       6      16          6   1.941300   0.075682   0.924318   0.924318
      0       6      16          7   1.599889   0.075682   0.924318   0.924318
      0       6      16          8   1.459723   0.075682   0.924318   0.924318
      0       6      16          9   1.383324   0.075682   0.924318   0.924318
      0       6      16         10   1.327882   0.075682   0.924318   0.924318
      0       6      16         11   1.280514   0.075682   0.924318   0.924318
      0       6      16         12   1.237062   0.075682   0.924318   0.924318
      0       6      16         13   1.196010   0.075682   0.924318   0.924318
      0       6      16         14   1.156731   0.075682   0.924318   0.924318
      0       6      16         15   1.118933   0.075682   0.924318   0.924318
      0       6      16         16   1.082460   0.075682   0.924318   0.924318
      0       6      16         17   1.047221   0.075682   0.924318   0.924318
      0       6      16         18   1.013150   0.075682   0.924318   0.924318
      0       6      16  Conv   19   0.980200   0.075682   1.000000   1.000000

 ----------------------------------------
 BASIC STABILITY CHECK FOR FORCE-CONTROLLED NONLINEAR STATIC LOAD CASES:
    NUMBER OF NEGATIVE STIFFNESS EIGENVALUES SHOULD BE ZERO FOR STABILITY.
    (NOTE: FURTHER CHECKS SHOULD BE CONSIDERED AS DEEMED NECESSARY)

    NUMBER FOUND AT FINAL CONVERGED STATE  =           0,  OK.
 ----------------------------------------

 NUMBER OF STIFFNESS FORMATIONS/SOLUTIONS  =         383

 TIME FOR INITIALIZING ANALYSIS            =        0.07
 TIME FOR CONTROLLING ANALYSIS             =        0.04
 TIME FOR UPDATING LOADS AND STATE         =        0.51
 TIME FOR FORMING STIFFNESS MATRIX         =        0.03
 TIME FOR SOLVING STIFFNESS MATRIX         =        0.52
 TIME FOR CALCULATING DISPLACEMENTS        =        0.02
 TIME FOR DETERMINING EVENTS               =        0.14
 TIME FOR SAVING RESULTS                   =        0.02
                                               ----------
 TOTAL TIME FOR THIS ANALYSIS              =        1.35


 A N A L Y S I S   C O M P L E T E                          2023/07/30  19:45:13
